Date,Open,High,Low,Close,Adj Close,Volume
2021-04-01,33054.578125,33167.171875,32985.3515625,33153.2109375,33153.2109375,4151240000
2021-04-05,33222.37890625,33617.94921875,33222.37890625,33527.19140625,33527.19140625,3999760000
2021-04-06,33500.01953125,33544.7890625,33380.4296875,33430.23828125,33430.23828125,4027880000
2021-04-07,33444.98046875,33521.76171875,33347.9609375,33446.26171875,33446.26171875,4112640000
2021-04-08,33469.890625,33506.80078125,33342.640625,33503.5703125,33503.5703125,3901910000
2021-04-09,33526.19140625,33810.87109375,33526.19140625,33800.6015625,33800.6015625,3634910000
2021-04-12,33775.05859375,33786.19140625,33665.5390625,33745.3984375,33745.3984375,3578500000
2021-04-13,33721.16015625,33741.640625,33545.83984375,33677.26953125,33677.26953125,3728440000
2021-04-14,33668.94921875,33911.25,33668.94921875,33730.890625,33730.890625,3976540000
2021-04-15,33788.53125,34068.73046875,33788.53125,34035.98828125,34035.98828125,4027680000
2021-04-16,34058.16015625,34256.75,34058.16015625,34200.671875,34200.671875,4157430000
2021-04-19,34182.37890625,34182.37890625,33980.55859375,34077.62890625,34077.62890625,3788020000
2021-04-20,34034.1796875,34034.1796875,33687.01171875,33821.30078125,33821.30078125,4338230000
2021-04-21,33808.30078125,34160.33984375,33773.80078125,34137.30859375,34137.30859375,3865820000
2021-04-22,34109.87890625,34126.5703125,33717.19140625,33815.8984375,33815.8984375,4235040000
2021-04-23,33804.51953125,34157.5703125,33713.2890625,34043.48828125,34043.48828125,3568080000
2021-04-26,34044.23046875,34148.94140625,33941.37109375,33981.5703125,33981.5703125,3738920000
2021-04-27,33932.12890625,34043.98046875,33870.4609375,33984.9296875,33984.9296875,3703240000
2021-04-28,33860.4609375,33946.6015625,33805.55859375,33820.37890625,33820.37890625,3772390000
2021-04-29,33855.640625,34087.2109375,33744.28125,34060.359375,34060.359375,4288940000
2021-04-30,33988.75,33988.75,33784.9609375,33874.8515625,33874.8515625,4273680000
2021-05-03,33904.890625,34221.05859375,33904.890625,34113.23046875,34113.23046875,4061170000
2021-05-04,34080.19921875,34147.78125,33765.6796875,34133.03125,34133.03125,4441080000
2021-05-05,34163.98828125,34331.19921875,34039.66015625,34230.33984375,34230.33984375,4029050000
2021-05-06,34245.109375,34561.2890625,34185.05859375,34548.53125,34548.53125,4504860000
2021-05-07,34578.26953125,34811.390625,34464.30859375,34777.76171875,34777.76171875,4013060000
2021-05-10,34785.26953125,35091.55859375,34741.5703125,34742.8203125,34742.8203125,3678970000
2021-05-11,34572.73828125,34572.73828125,34075.30859375,34269.16015625,34269.16015625,3593110000
2021-05-12,34206.3984375,34207.87109375,33555.21875,33587.66015625,33587.66015625,3735080000
2021-05-13,33624.73828125,34181.76953125,33623.48828125,34021.44921875,34021.44921875,3687780000
2021-05-14,34050.859375,34454.05078125,34050.859375,34382.12890625,34382.12890625,3251920000
2021-05-17,34375.2890625,34383.83984375,34176.6484375,34327.7890625,34327.7890625,3307130000
2021-05-18,34351.1796875,34408.98828125,34044.1015625,34060.66015625,34060.66015625,3559790000
2021-05-19,33945.80859375,33945.80859375,33473.80078125,33896.0390625,33896.0390625,3485550000
2021-05-20,33906.30078125,34233.3984375,33872.41015625,34084.1484375,34084.1484375,3019060000
2021-05-21,34121.91015625,34415.48046875,34121.91015625,34207.83984375,34207.83984375,3344620000
2021-05-24,34253.87109375,34472.51171875,34253.87109375,34393.98046875,34393.98046875,2947400000
2021-05-25,34428.66015625,34511.3515625,34266.03125,34312.4609375,34312.4609375,3420870000
2021-05-26,34336.33984375,34409.58984375,34271.44140625,34323.05078125,34323.05078125,3674490000
2021-05-27,34432.46875,34608.8203125,34389.23828125,34464.640625,34464.640625,5201110000
2021-06-01,34584.19140625,34849.3203125,34542.87109375,34575.30859375,34575.30859375,4122960000
2021-06-02,34614.62109375,34706.6484375,34545.9609375,34600.37890625,34600.37890625,4860930000
2021-06-03,34550.30859375,34667.41015625,34334.41015625,34577.0390625,34577.0390625,4579450000
2021-06-04,34618.69140625,34772.12109375,34618.69140625,34756.390625,34756.390625,3487070000
2021-06-07,34766.19921875,34820.91015625,34574.51171875,34630.23828125,34630.23828125,3835570000
2021-06-08,34645.83984375,34665.37890625,34452.94140625,34599.8203125,34599.8203125,3943870000
2021-06-09,34626.16015625,34654.671875,34439.37109375,34447.140625,34447.140625,3902870000
2021-06-10,34502.51171875,34737.7890625,34447.25,34466.23828125,34466.23828125,3502480000
2021-06-11,34499.80859375,34618.08984375,34328.6484375,34479.6015625,34479.6015625,3204280000
2021-06-14,34472.51953125,34472.51953125,34211.5390625,34393.75,34393.75,3612050000
2021-06-15,34397.1015625,34420.37890625,34199.16015625,34299.328125,34299.328125,3578450000
2021-06-16,34308.48046875,34333.25,33917.109375,34033.671875,34033.671875,3722050000
2021-06-17,34014.37890625,34091.7890625,33626.609375,33823.44921875,33823.44921875,3952110000
2021-06-18,33622.69921875,33622.69921875,33271.9296875,33290.078125,33290.078125,6084980000
2021-06-21,33312.0703125,33908.08984375,33312.0703125,33876.96875,33876.96875,3391740000
2021-06-22,33872.55859375,34040.69921875,33751.05859375,33945.578125,33945.578125,3208760000
2021-06-23,33948.5390625,34009.3984375,33869.828125,33874.23828125,33874.23828125,3172440000
2021-06-24,33933.91015625,34233.01953125,33933.91015625,34196.8203125,34196.8203125,3141680000
2021-06-25,34328.1015625,34501.01953125,34314.80078125,34433.83984375,34433.83984375,6248390000
2021-06-28,34428.1015625,34449.6484375,34186.12890625,34283.26953125,34283.26953125,3415610000
2021-06-29,34338.890625,34469.828125,34266.828125,34292.2890625,34292.2890625,3049560000
2021-06-30,34290.73828125,34553.16015625,34245.48046875,34502.51171875,34502.51171875,3687880000
2021-07-01,34507.3203125,34640.28125,34498.8515625,34633.53125,34633.53125,3077580000
2021-07-02,34642.421875,34821.9296875,34613.48828125,34786.3515625,34786.3515625,2628550000
2021-07-06,34790.16015625,34814.19921875,34358.421875,34577.37109375,34577.37109375,3437900000
2021-07-07,34604.171875,34708.78125,34435.58984375,34681.7890625,34681.7890625,3243900000
2021-07-08,34569.01171875,34569.01171875,34145.58984375,34421.9296875,34421.9296875,3393780000
2021-07-09,34457.51171875,34893.71875,34457.51171875,34870.16015625,34870.16015625,2738280000
2021-07-12,34836.75,35014.8984375,34730.1484375,34996.1796875,34996.1796875,2983980000
2021-07-13,34959.9609375,35018.7890625,34876.890625,34888.7890625,34888.7890625,3166900000
2021-07-14,34920.828125,35069.1796875,34826.87109375,34933.23046875,34933.23046875,3213870000
2021-07-15,34924.80859375,34990.41015625,34762.87109375,34987.01953125,34987.01953125,3226930000
2021-07-16,35007.94140625,35090.01171875,34647.8203125,34687.8515625,34687.8515625,3165160000
2021-07-19,34528.48046875,34528.48046875,33741.76171875,33962.0390625,33962.0390625,4155790000
2021-07-20,33981.7890625,34621.7890625,33981.7890625,34511.98828125,34511.98828125,3634190000
2021-07-21,34556.9609375,34820.23828125,34556.9609375,34798.0,34798.0,3078550000
2021-07-22,34799.6796875,34879.28125,34673.03125,34823.3515625,34823.3515625,2907910000
2021-07-23,34855.109375,35095.328125,34855.109375,35061.55078125,35061.55078125,3490730000
2021-07-26,35055.859375,35150.37109375,34950.19140625,35144.30859375,35144.30859375,2679110000
2021-07-27,35078.8984375,35078.8984375,34878.0703125,35058.51953125,35058.51953125,3381080000
2021-07-28,35109.94921875,35116.37109375,34876.83984375,34930.9296875,34930.9296875,3215130000
2021-07-29,34985.98828125,35171.51953125,34985.98828125,35084.53125,35084.53125,2815510000
2021-07-30,35013.26171875,35106.30078125,34871.12890625,34935.46875,34935.46875,2861600000
2021-08-03,34864.1015625,35120.94140625,34714.328125,35116.3984375,35116.3984375,3305340000
2021-08-04,35047.44140625,35047.44140625,34790.62109375,34792.671875,34792.671875,338262000000
2021-08-05,34815.609375,35067.5390625,34815.609375,35064.25,35064.25,273422000000
2021-08-06,35077.44140625,35246.7890625,35077.44140625,35208.51171875,35208.51171875,283997000000
2021-08-09,35229.671875,35229.671875,35041.23828125,35101.8515625,35101.8515625,277988000000
2021-08-10,35135.171875,35285.16015625,35091.91015625,35264.671875,35264.671875,321984000000
2021-08-11,35300.890625,35501.16015625,35300.890625,35484.96875,35484.96875,280306000000
2021-08-12,35481.94140625,35510.76953125,35352.53125,35499.8515625,35499.8515625,254386000000
2021-08-13,35551.55859375,35610.5703125,35474.78125,35515.37890625,35515.37890625,237163000000
2021-08-16,35490.828125,35631.19140625,35231.87109375,35625.3984375,35625.3984375,270717000000
2021-08-17,35500.01171875,35500.01171875,35120.30859375,35343.28125,35343.28125,288400000000
2021-08-18,35310.19921875,35356.80078125,34943.41015625,34960.69140625,34960.69140625,296521000000
2021-08-19,34874.671875,34997.80859375,34690.25,34894.12109375,34894.12109375,312084000000
2021-08-20,34917.9609375,35177.26171875,34867.0703125,35120.078125,35120.078125,286777000000
2021-08-23,35160.96875,35428.91015625,35160.96875,35335.7109375,35335.7109375,296552000000
2021-08-24,35382.71875,35445.46875,35356.1796875,35366.26171875,35366.26171875,303777000000
2021-08-25,35388.76953125,35501.140625,35287.62890625,35405.5,35405.5,255468000000
2021-08-26,35449.6796875,35498.44921875,35205.1015625,35213.12109375,35213.12109375,270460000000
2021-08-27,35231.109375,35479.1796875,35231.109375,35455.80078125,35455.80078125,286236000000
2021-08-30,35471.80078125,35510.7109375,35374.4609375,35399.83984375,35399.83984375,255730000000
2021-08-31,35391.37890625,35449.7890625,35289.859375,35360.73046875,35360.73046875,309038000000
2021-09-01,35387.55078125,35407.37109375,35287.05078125,35312.53125,35312.53125,310183000000
2021-09-02,35353.05859375,35475.3984375,35348.48046875,35443.8203125,35443.8203125,289701000000
2021-09-03,35401.73046875,35422.7109375,35269.3984375,35369.08984375,35369.08984375,260966000000
2021-09-07,35373.23828125,35373.23828125,35060.8984375,35100.0,35100.0,309887000000
2021-09-08,35087.44921875,35175.1484375,34925.609375,35031.0703125,35031.0703125,280848000000
2021-09-09,35013.078125,35199.890625,34847.30078125,34879.37890625,34879.37890625,303530000000
2021-09-10,34949.58984375,35104.25,34599.609375,34607.71875,34607.71875,285114000000
2021-09-13,34665.5,34939.1015625,34665.5,34869.62890625,34869.62890625,309639000000
2021-09-14,34906.8984375,34990.359375,34510.30078125,34577.5703125,34577.5703125,256873000000
2021-09-15,34580.94921875,34880.76953125,34522.03125,34814.390625,34814.390625,315476000000
2021-09-16,34810.26953125,34943.55078125,34540.109375,34751.3203125,34751.3203125,332103000000
2021-09-17,34737.859375,34779.859375,34519.62890625,34584.87890625,34584.87890625,429496729500
2021-09-20,34459.71875,34459.71875,33613.03125,33970.46875,33970.46875,377368000000
2021-09-21,34025.609375,34313.87890625,33914.01953125,33919.83984375,33919.83984375,304430000000
2021-09-22,34006.87109375,34440.421875,34006.87109375,34258.3203125,34258.3203125,327367000000
2021-09-23,34296.30078125,34879.78125,34296.30078125,34764.8203125,34764.8203125,283329000000
2021-09-24,34762.30859375,34857.05859375,34648.078125,34798.0,34798.0,277209000000
2021-09-27,34739.26953125,35061.12109375,34739.26953125,34869.37109375,34869.37109375,303287000000
2021-09-28,34747.69921875,34798.2109375,34254.6484375,34299.98828125,34299.98828125,349597000000
2021-09-29,34360.078125,34580.421875,34305.9609375,34390.71875,34390.71875,275380000000
2021-09-30,34467.98046875,34557.37109375,33833.3203125,33843.921875,33843.921875,312377000000
2021-10-01,33930.69921875,34490.55859375,33785.5390625,34326.4609375,34326.4609375,314898000000
2021-10-04,34312.9609375,34410.28125,33821.578125,34002.921875,34002.921875,311056000000
2021-10-05,34035.25,34490.94921875,34035.25,34314.671875,34314.671875,296740000000
2021-10-06,34198.9609375,34432.6796875,33854.69140625,34416.98828125,34416.98828125,321959000000
2021-10-07,34509.71875,34975.19140625,34509.71875,34754.94140625,34754.94140625,309608000000
2021-10-08,34757.5703125,34842.62109375,34661.94921875,34746.25,34746.25,240189000000
2021-10-11,34723.7890625,34951.3515625,34486.51171875,34496.05859375,34496.05859375,258000000000
2021-10-12,34507.1484375,34611.23828125,34318.94140625,34378.33984375,34378.33984375,260815000000
2021-10-13,34372.7109375,34449.828125,34115.1015625,34377.80859375,34377.80859375,292646000000
2021-10-14,34443.21875,34923.828125,34443.21875,34912.55859375,34912.55859375,264292000000
2021-10-15,35023.62890625,35320.96875,35023.62890625,35294.76171875,35294.76171875,300056000000
2021-10-18,35221.01953125,35327.5703125,35035.94140625,35258.609375,35258.609375,268354000000
2021-10-19,35325.37109375,35462.6796875,35290.12109375,35457.30859375,35457.30859375,253121000000
2021-10-20,35475.16015625,35669.69140625,35465.7109375,35609.33984375,35609.33984375,267156000000
2021-10-21,35520.3203125,35612.359375,35442.53125,35603.078125,35603.078125,301695000000
2021-10-22,35607.71875,35765.01953125,35533.94921875,35677.01953125,35677.01953125,306281000000
2021-10-25,35692.62109375,35787.0390625,35629.37109375,35741.1484375,35741.1484375,325021000000
2021-10-26,35791.05078125,35892.921875,35734.73046875,35756.87890625,35756.87890625,286650000000
2021-10-27,35835.4296875,35835.4296875,35490.4296875,35490.69140625,35490.69140625,325951000000
2021-10-28,35545.41015625,35742.25,35545.41015625,35730.48046875,35730.48046875,319756000000
2021-10-29,35712.28125,35852.53125,35633.19921875,35819.55859375,35819.55859375,363226000000
2021-11-01,35833.6484375,36009.73828125,35797.96875,35913.83984375,35913.83984375,292400000000
2021-11-02,35935.109375,36088.80859375,35884.12890625,36052.62890625,36052.62890625,330969000000
2021-11-03,36059.08984375,36178.51171875,35891.73046875,36157.578125,36157.578125,333944000000
2021-11-04,36107.4609375,36168.03125,35986.48046875,36124.23046875,36124.23046875,333294000000
2021-11-05,36268.75,36484.75,36190.19921875,36327.94921875,36327.94921875,349115000000
2021-11-08,36416.4609375,36565.73046875,36334.421875,36432.21875,36432.21875,346572000000
2021-11-09,36404.53125,36416.98046875,36173.0703125,36319.98046875,36319.98046875,311023000000
2021-11-10,36299.25,36346.609375,36009.5,36079.94140625,36079.94140625,358163000000
2021-11-11,36038.78125,36108.171875,35915.26953125,35921.23046875,35921.23046875,262314000000
2021-11-12,35963.78125,36147.62890625,35934.58984375,36100.30859375,36100.30859375,286579000000
2021-11-15,36128.828125,36236.0703125,36031.78125,36087.44921875,36087.44921875,261898000000
